
 Tumacacori NM 

   Date, Precipitation (in), Tmax (F), Tmin (F), Snow Depth On Ground (Inches),
   11/15/2020, 0.0, 73.0, 34.0, 0.0,
   11/16/2020, 0.0, 87.0, 38.0, 0.0,
   11/17/2020, 0.0, 85.0, 38.0, 0.0,
   11/18/2020, 0.0, 87.0, 48.0, 0.0,
   11/19/2020, 0.0, 87.0, 47.0, 0.0,
   11/20/2020, 0.0, 85.0, 47.0, 0.0,
   11/21/2020, 0.0, 82.0, 46.0, 0.0,
   11/22/2020, 0.0, 80.0, 43.0, 0.0,
   11/23/2020, 0.0, 83.0, 41.0, 0.0,
   11/24/2020, 0.0, 75.0, 38.0, 0.0,
   11/25/2020, 0.0, 71.0, 37.0, 0.0,
   11/26/2020, 0.0, nan, nan, 0.0,
   11/27/2020, 0.0, 71.0, 28.0, 0.0,
   11/28/2020, 0.0, 58.0, 22.0, 0.0,
   11/29/2020, 0.0, 64.0, 23.0, 0.0,
   11/30/2020, 0.0, 70.0, 25.0, 0.0,
   12/01/2020, 0.0, 71.0, 26.0, 0.0,
   12/02/2020, 0.0, 68.0, 26.0, 0.0,
   12/03/2020, 0.0, 63.0, 27.0, 0.0,
   12/04/2020, 0.0, 55.0, 21.0, 0.0,
   12/05/2020, 0.0, 60.0, 23.0, 0.0,
   12/06/2020, 0.0, 63.0, 23.0, 0.0,
   12/07/2020, 0.0, 71.0, 26.0, 0.0,
   12/08/2020, 0.0, 71.0, 34.0, 0.0,
   12/09/2020, 0.0, 74.0, 36.0, 0.0,
   12/10/2020, 0.37, 74.0, 46.0, 0.0,
   12/11/2020, 0.07, 57.0, 32.0, 0.0,
   12/12/2020, 0.0, 63.0, 30.0, 0.0,
   12/13/2020, 0.0, 63.0, 33.0, 0.0,
   12/14/2020, 0.0, 63.0, 29.0, 0.0,
   12/15/2020, 0.0, 65.0, 23.0, 0.0,
   12/16/2020, 0.0, 53.0, 21.0, 0.0,
   12/17/2020, 0.0, nan, nan, 0.0,
   12/18/2020, 0.0, 72.0, 28.0, 0.0,
   12/19/2020, 0.0, 62.0, 22.0, 0.0,
   12/20/2020, 0.0, 62.0, 22.0, 0.0,
   12/21/2020, 0.0, 70.0, 29.0, 0.0,
   12/22/2020, 0.0, 75.0, 29.0, 0.0,
   12/23/2020, 0.0, 70.0, 30.0, 0.0,
   12/24/2020, 0.0, 64.0, 23.0, 0.0,
   12/25/2020, 0.0, nan, nan, 0.0,
   12/26/2020, 0.0, 71.0, 29.0, 0.0,
   12/27/2020, 0.0, 69.0, 32.0, 0.0,
   12/28/2020, 0.0, 71.0, 33.0, 0.0,
   12/29/2020, 0.01, 67.0, 35.0, 0.0,
   12/30/2020, 0.0, 52.0, 22.0, 0.0,
   12/31/2020, 0.0, 52.0, 22.0, 0.0,
   01/01/2021, 0.0, 57.0, 23.0, 0.0,
   01/02/2021, 0.0, 58.0, 23.0, 0.0,
   01/03/2021, 0.0, 60.0, 23.0, 0.0,
   01/04/2021, 0.0, 65.0, 26.0, 0.0,
   01/05/2021, 0.0, 71.0, 31.0, 0.0,
   01/06/2021, 0.0, 70.0, 24.0, 0.0,
   01/07/2021, 0.0, 69.0, 28.0, 0.0,
   01/08/2021, 0.0, 71.0, 29.0, 0.0,
   01/09/2021, 0.0, 73.0, 26.0, 0.0,
   01/10/2021, 0.0, 66.0, 22.0, 0.0,
   01/11/2021, 0.0, 59.0, 24.0, 0.0,
   01/12/2021, 0.0, 59.0, 22.0, 0.0,
   01/13/2021, 0.0, 59.0, 22.0, 0.0,
   01/14/2021, 0.0, 67.0, 22.0, 0.0,
   01/15/2021, 0.0, 70.0, 28.0, 0.0,
   01/16/2021, 0.0, 73.0, 32.0, 0.0,
   01/17/2021, 0.0, 76.0, 31.0, 0.0,
   01/18/2021, 0.0, 79.0, 32.0, 0.0,
   01/19/2021, 0.0, 73.0, 34.0, 0.0,
   01/20/2021, 0.0, 68.0, 41.0, 0.0,
   01/21/2021, 0.44, 68.0, 41.0, 0.0,
   01/22/2021, 0.22, 60.0, 38.0, 0.0,
   01/23/2021, 0.0, 63.0, 35.0, 0.0,
   01/24/2021, 0.04, 50.0, 36.0, 0.0,
   01/25/2021, 0.25, 50.0, 36.0, 0.0,
   01/26/2021, 0.0, 48.0, 34.0, 0.0,
   01/27/2021, 0.21, 39.0, 26.0, 0.0,
   01/28/2021, 0.0, 58.0, 26.0, 0.0,
   01/29/2021, 0.05, 71.0, 43.0, 0.0,
   01/30/2021, 0.0, 65.0, 30.0, 0.0,
   01/31/2021, 0.0, 56.0, 30.0, 0.0,
   02/01/2021, 0.0, 73.0, 34.0, 0.0,
   02/02/2021, 0.0, 74.0, 47.0, 0.0,
   02/03/2021, 0.0, 78.0, 43.0, 0.0,
   02/04/2021, 0.0, nan, nan, 0.0,
   02/05/2021, 0.0, 69.0, 29.0, 0.0,
   02/06/2021, 0.0, nan, nan, 0.0,
   02/07/2021, 0.0, 74.0, 28.0, 0.0,
   02/08/2021, 0.0, 70.0, 31.0, 0.0,
   02/09/2021, 0.0, 73.0, 32.0, 0.0,
   02/10/2021, 0.0, nan, nan, 0.0,
   02/11/2021, 0.0, nan, nan, 0.0,
   02/12/2021, 0.0, 72.0, 32.0, 0.0,
   02/13/2021, 0.0, 68.0, 33.0, 0.0,
   02/14/2021, 0.0, 66.0, 34.0, 0.0,
   02/15/2021, 0.0, 57.0, 26.0, 0.0,
   02/16/2021, 0.0, 59.0, 30.0, 0.0,
   02/17/2021, 0.0, nan, nan, 0.0,
   02/18/2021, 0.0, 62.0, 20.0, 0.0,
   02/19/2021, 0.0, nan, nan, 0.0,
   02/20/2021, 0.0, nan, nan, 0.0,
   02/21/2021, 0.0, 78.0, 24.0, 0.0,
   02/22/2021, 0.0, 62.0, 25.0, 0.0,
   02/23/2021, 0.0, 74.0, 30.0, 0.0,
   02/24/2021, 0.0, 79.0, 30.0, 0.0,
   02/25/2021, 0.0, 76.0, 31.0, 0.0,
   02/26/2021, 0.0, 71.0, 22.0, 0.0,
   02/27/2021, 0.0, 68.0, 26.0, 0.0,
   02/28/2021, 0.0, 70.0, 26.0, 0.0,
   03/01/2021, 0.0, 58.0, 20.0, 0.0,
   03/02/2021, 0.0, 66.0, 19.0, 0.0,
   03/03/2021, 0.0, 75.0, 30.0, 0.0,
   03/04/2021, 0.0, 76.0, 30.0, 0.0,
   03/05/2021, 0.0, 65.0, 31.0, 0.0,
   03/06/2021, 0.0, 77.0, 34.0, 0.0,
   03/07/2021, 0.0, 79.0, 40.0, 0.0,
   03/08/2021, 0.0, 82.0, 43.0, 0.0,
   03/09/2021, 0.0, 67.0, 47.0, 0.0,
   03/10/2021, 0.0, 71.0, 29.0, 0.0,
   03/11/2021, 0.0, 65.0, 27.0, 0.0,
   03/12/2021, 0.0, 66.0, 29.0, 0.0,
   03/13/2021, 0.03, 59.0, 34.0, 0.0,
   03/14/2021, 0.0, 53.0, 27.0, 0.0,
   03/15/2021, 0.0, 62.0, 30.0, 0.0,
   03/16/2021, 0.0, 69.0, 43.0, 0.0,
   03/17/2021, 0.0, 55.0, 23.0, 0.0,
   03/18/2021, 0.0, 69.0, 26.0, 0.0,
   03/19/2021, 0.0, 79.0, 34.0, 0.0,
   03/20/2021, 0.0, 81.0, 37.0, 0.0,
   03/21/2021, 0.0, 83.0, 45.0, 0.0,
   03/22/2021, 0.0, 75.0, 40.0, 0.0,
   03/23/2021, 0.0, 65.0, 31.0, 0.0,
   03/24/2021, 0.09, 67.0, 37.0, 0.0,
   03/25/2021, 0.0, 64.0, 33.0, 0.0,
   03/26/2021, 0.0, 64.0, 34.0, 0.0,
   03/27/2021, 0.0, 64.0, 30.0, 0.0,
   03/28/2021, 0.0, 67.0, 32.0, 0.0,
   03/29/2021, 0.0, 79.0, 41.0, 0.0,
   03/30/2021, 0.0, 84.0, 38.0, 0.0,
   03/31/2021, 0.0, 84.0, 37.0, 0.0,
   04/01/2021, 0.0, 83.0, 47.0, 0.0,
   04/02/2021, 0.0, 90.0, 49.0, 0.0,
   04/03/2021, 0.0, 85.0, 43.0, 0.0,
   04/04/2021, 0.0, 87.0, 46.0, 0.0,
   04/05/2021, 0.0, 90.0, 46.0, 0.0,
   04/06/2021, 0.0, 89.0, 57.0, 0.0,
   04/07/2021, 0.0, 83.0, 41.0, 0.0,
   04/08/2021, 0.0, 85.0, 45.0, 0.0,
   04/09/2021, 0.0, 87.0, 47.0, 0.0,
   04/10/2021, 0.0, 86.0, 42.0, 0.0,
   04/11/2021, 0.0, 87.0, 45.0, 0.0,
   04/12/2021, 0.0, 86.0, 57.0, 0.0,
   04/13/2021, 0.0, 83.0, 42.0, 0.0,
   04/14/2021, 0.0, 82.0, 45.0, 0.0,
   04/15/2021, 0.0, 80.0, 46.0, 0.0,
   04/16/2021, 0.0, 80.0, 46.0, 0.0,
   04/17/2021, 0.0, 78.0, 37.0, 0.0,
   04/18/2021, 0.0, 78.0, 38.0, 0.0,
   04/19/2021, 0.0, 78.0, 44.0, 0.0,
   04/20/2021, 0.0, 79.0, 41.0, 0.0,
   04/21/2021, 0.0, 84.0, 40.0, 0.0,
   04/22/2021, 0.0, 80.0, 40.0, 0.0,
   04/23/2021, 0.0, 77.0, 37.0, 0.0,
   04/24/2021, 0.0, 76.0, 42.0, 0.0,
   04/25/2021, 0.0, 84.0, 42.0, 0.0,
   04/26/2021, 0.0, 86.0, 54.0, 0.0,
   04/27/2021, 0.0, 78.0, 47.0, 0.0,
   04/28/2021, 0.0, 67.0, 38.0, 0.0,
   04/29/2021, 0.0, 67.0, 38.0, 0.0,
   04/30/2021, 0.0, 77.0, 47.0, 0.0,
   05/01/2021, 0.0, 84.0, 49.0, 0.0,
   05/02/2021, 0.0, 90.0, 52.0, 0.0,
   05/03/2021, 0.0, 85.0, 43.0, 0.0,
   05/04/2021, 0.0, 80.0, 45.0, 0.0,
   05/05/2021, 0.0, 86.0, 47.0, 0.0,
   05/06/2021, 0.0, 91.0, 50.0, 0.0,
   05/07/2021, 0.0, 93.0, 46.0, 0.0,
   05/08/2021, 0.0, 90.0, 46.0, 0.0,
   05/09/2021, 0.0, 85.0, 46.0, 0.0,
   05/10/2021, 0.0, 86.0, 40.0, 0.0,
   05/11/2021, 0.0, 86.0, 44.0, 0.0,
   05/12/2021, 0.0, 87.0, 47.0, 0.0,
   05/13/2021, 0.0, 91.0, 47.0, 0.0,
   05/14/2021, 0.0, 94.0, 51.0, 0.0,
   05/15/2021, 0.0, 94.0, 48.0, 0.0,
   05/16/2021, 0.0, 89.0, 45.0, 0.0,
   05/17/2021, 0.0, 85.0, 42.0, 0.0,
   05/18/2021, 0.0, 80.0, 49.0, 0.0,
   05/19/2021, 0.0, 83.0, 50.0, 0.0,
   05/20/2021, 0.0, 87.0, 52.0, 0.0,
   05/21/2021, 0.0, 91.0, 53.0, 0.0,
   05/22/2021, 0.0, 83.0, 46.0, 0.0,
   05/23/2021, 0.0, 82.0, 36.0, 0.0,
   05/24/2021, 0.0, 84.0, 40.0, 0.0,
   05/25/2021, 0.0, 90.0, 44.0, 0.0,
   05/26/2021, 0.0, 91.0, 54.0, 0.0,
   05/27/2021, 0.0, 91.0, 54.0, 0.0,
   05/28/2021, 0.0, 92.0, 49.0, 0.0,
   05/29/2021, 0.0, 95.0, 50.0, 0.0,
   05/30/2021, 0.0, 95.0, 50.0, 0.0,
   05/31/2021, 0.0, 92.0, 53.0, 0.0,
   06/01/2021, 0.0, 91.0, 52.0, 0.0,
   06/02/2021, 0.0, 94.0, 55.0, 0.0,
   06/03/2021, 0.0, 95.0, 60.0, 0.0,
   06/04/2021, 0.0, 96.0, 56.0, 0.0,
   06/05/2021, 0.0, 97.0, 57.0, 0.0,
   06/06/2021, 0.0, 96.0, 55.0, 0.0,
   06/07/2021, 0.0, 95.0, 53.0, 0.0,
   06/08/2021, 0.0, 93.0, 50.0, 0.0,
   06/09/2021, 0.0, 93.0, 52.0, 0.0,
   06/10/2021, 0.0, 96.0, 53.0, 0.0,
   06/11/2021, 0.0, 98.0, 54.0, 0.0,
   06/12/2021, 0.0, 101.0, 54.0, 0.0,
   06/13/2021, 0.0, 107.0, 60.0, 0.0,
   06/14/2021, 0.0, 107.0, 62.0, 0.0,
   06/15/2021, 0.0, 107.0, 64.0, 0.0,
   06/16/2021, 0.0, 109.0, 70.0, 0.0,
   06/17/2021, 0.0, 107.0, 65.0, 0.0,
   06/18/2021, 0.0, 106.0, 65.0, 0.0,
   06/19/2021, 0.0, 106.0, 65.0, 0.0,
   06/20/2021, 0.0, 107.0, 70.0, 0.0,
   06/21/2021, 0.0, 103.0, 72.0, 0.0,
   06/22/2021, 0.0, 101.0, 66.0, 0.0,
   06/23/2021, 0.0, 106.0, 66.0, 0.0,
   06/24/2021, 0.0, 93.0, 67.0, 0.0,
   06/25/2021, 0.0, 96.0, 63.0, 0.0,
   06/26/2021, 0.0, 98.0, 61.0, 0.0,
   06/27/2021, 0.0, 99.0, 60.0, 0.0,
   06/28/2021, 0.0, 102.0, 68.0, 0.0,
   06/29/2021, 0.0, 98.0, 72.0, 0.0,
   06/30/2021, 0.0, 98.0, 68.0, 0.0,
   07/01/2021, nan, nan, nan, 0.0,
   07/02/2021, 0.0, 96.0, 63.0, 0.0,
   07/03/2021, 2.32, 94.0, 66.0, 0.0,
   07/04/2021, 0.25, 86.0, 67.0, 0.0,
   07/05/2021, 0.16, 83.0, 68.0, 0.0,
   07/06/2021, 0.05, 87.0, 68.0, 0.0,
   07/07/2021, 0.0, 96.0, 70.0, 0.0,
   07/08/2021, 0.16, 98.0, 67.0, 0.0,
   07/09/2021, 0.0, 98.0, 67.0, 0.0,
   07/10/2021, 0.0, 87.0, nan, 0.0,
   07/11/2021, 0.23, nan, nan, 0.0,
   07/12/2021, 0.0, nan, nan, 0.0,
   07/13/2021, 0.21, nan, nan, 0.0,
   07/14/2021, 0.18, nan, nan, 0.0,
   07/15/2021, 0.27, nan, nan, 0.0,
   07/16/2021, 0.0, nan, nan, 0.0,
   07/17/2021, 0.55, 86.0, 67.0, 0.0,
   07/18/2021, 0.55, 90.0, 66.0, 0.0,
   07/19/2021, 0.0, 86.0, 66.0, 0.0,
   07/20/2021, 0.2, 91.0, 68.0, 0.0,
   07/21/2021, 0.0, 91.0, 68.0, 0.0,
   07/22/2021, 0.0, 96.0, 67.0, 0.0,
   07/23/2021, 0.03, 92.0, 67.0, 0.0,
   07/24/2021, 0.34, 86.0, 66.0, 0.0,
   07/25/2021, 2.06, 72.0, 64.0, 0.0,
   07/26/2021, 0.47, 76.0, 62.0, 0.0,
   07/27/2021, 0.0, 86.0, 62.0, 0.0,
   07/28/2021, 0.04, 90.0, 62.0, 0.0,
   07/29/2021, 0.0, 92.0, 66.0, 0.0,
   07/30/2021, 0.05, 90.0, 66.0, 0.0,
   07/31/2021, 0.1, 88.0, 63.0, 0.0,
   08/01/2021, 0.0, 89.0, 67.0, 0.0,
   08/02/2021, 0.0, 92.0, 67.0, 0.0,
   08/03/2021, 0.0, 94.0, 67.0, 0.0,
   08/04/2021, 0.0, 98.0, 64.0, 0.0,
   08/05/2021, 0.0, 100.0, 64.0, 0.0,
   08/06/2021, 0.0, 95.0, 66.0, 0.0,
   08/07/2021, 0.05, 94.0, 66.0, 0.0,
   08/08/2021, 0.0, 94.0, 66.0, 0.0,
   08/09/2021, 1.39, 94.0, 66.0, 0.0,
   08/10/2021, 0.05, 82.0, 67.0, 0.0,
   08/11/2021, 0.02, 86.0, 66.0, 0.0,
   08/12/2021, 0.8, 84.0, 66.0, 0.0,
   08/13/2021, 0.97, 86.0, 65.0, 0.0,
   08/14/2021, 0.16, 86.0, 65.0, 0.0,
   08/15/2021, 0.79, 81.0, 68.0, 0.0,
   08/16/2021, 0.0, 85.0, 68.0, 0.0,
   08/17/2021, 0.5, 89.0, 66.0, 0.0,
   08/18/2021, 0.06, 82.0, 69.0, 0.0,
   08/19/2021, 0.12, 86.0, 64.0, 0.0,
   08/20/2021, 0.0, 87.0, 63.0, 0.0,
   08/21/2021, 0.0, 88.0, 67.0, 0.0,
   08/22/2021, 0.0, 91.0, 62.0, 0.0,
   08/23/2021, 0.0, 93.0, 59.0, 0.0,
   08/24/2021, 0.0, 94.0, 65.0, 0.0,
   08/25/2021, 0.0, 92.0, 63.0, 0.0,
   08/26/2021, 0.0, 98.0, 64.0, 0.0,
   08/27/2021, 0.0, 99.0, 65.0, 0.0,
   08/28/2021, 0.0, nan, nan, 0.0,
   08/29/2021, 0.0, 97.0, 66.0, 0.0,
   08/30/2021, 0.0, 95.0, 69.0, 0.0,
   08/31/2021, 0.0, 91.0, 70.0, 0.0,
   09/01/2021, 0.86, 91.0, 67.0, nan,
   09/02/2021, 0.0, 84.0, 62.0, nan,
   09/03/2021, 0.0, 88.0, 65.0, nan,
   09/04/2021, 0.0, 88.0, 67.0, nan,
   09/05/2021, 0.0, 93.0, 66.0, nan,
   09/06/2021, 0.18, 93.0, 65.0, nan,
   09/07/2021, 0.0, 90.0, 64.0, nan,
   09/08/2021, 0.0, 90.0, 66.0, nan,
   09/09/2021, 0.0, 96.0, 60.0, nan,
   09/10/2021, 0.0, 96.0, 67.0, nan,
   09/11/2021, 0.0, 96.0, 62.0, nan,
   09/12/2021, 0.0, 96.0, 60.0, nan,
   09/13/2021, 0.0, 96.0, 58.0, nan,
   09/14/2021, 0.0, 96.0, 61.0, nan,
   09/15/2021, 0.0, 94.0, 58.0, nan,
   09/16/2021, 0.0, 94.0, 57.0, nan,
   09/17/2021, 0.0, 96.0, 67.0, nan,
   09/18/2021, 0.0, nan, nan, nan,
   09/19/2021, 0.0, 90.0, 63.0, nan,
   09/20/2021, 0.0, 93.0, 57.0, nan,
   09/21/2021, 0.0, 91.0, 55.0, nan,
   09/22/2021, 0.0, 91.0, 55.0, nan,
   09/23/2021, 0.0, 89.0, 63.0, nan,
   09/24/2021, 0.12, 77.0, 55.0, nan,
   09/25/2021, 0.0, 85.0, 59.0, nan,
   09/26/2021, 0.35, 86.0, 59.0, nan,
   09/27/2021, 0.37, 78.0, 54.0, nan,
   09/28/2021, 0.0, 77.0, 57.0, nan,
   09/29/2021, 0.0, 82.0, 57.0, nan,
   09/30/2021, 0.0, 79.0, 51.0, nan,
   10/01/2021, nan, nan, nan, nan,
   10/02/2021, 0.0, 80.0, 50.0, nan,
   10/03/2021, 0.0, 84.0, 50.0, nan,
   10/04/2021, 0.0, 87.0, 54.0, nan,
   10/05/2021, 0.0, 90.0, 56.0, nan,
   10/06/2021, 0.0, 87.0, 53.0, nan,
   10/07/2021, 0.0, 85.0, 50.0, nan,
   10/08/2021, 0.0, 87.0, 52.0, nan,
   10/09/2021, 0.0, 86.0, 41.0, nan,
   10/10/2021, 0.0, 78.0, 41.0, nan,
   10/11/2021, 0.0, 77.0, 41.0, nan,
   10/12/2021, 0.0, 78.0, 41.0, nan,
   10/13/2021, 0.0, 72.0, 32.0, nan,
   10/14/2021, 0.0, 70.0, 34.0, nan,
   10/15/2021, 0.0, 75.0, nan, nan,
   10/16/2021, 0.0, 80.0, 40.0, nan,
   10/17/2021, 0.0, 88.0, 46.0, nan,
   10/18/2021, 0.0, 88.0, 46.0, nan,
   10/19/2021, 0.0, nan, nan, nan,
   10/20/2021, 0.0, 78.0, 42.0, nan,
   10/21/2021, 0.0, 82.0, 43.0, nan,
   10/22/2021, 0.0, 87.0, 44.0, nan,
   10/23/2021, 0.0, 85.0, 43.0, nan,
   10/24/2021, 0.0, 80.0, 42.0, nan,
   10/25/2021, 0.0, 83.0, 45.0, nan,
   10/26/2021, 0.0, 85.0, 57.0, nan,
   10/27/2021, 0.0, 75.0, nan, nan,
   10/28/2021, 0.0, 72.0, nan, nan,
   10/29/2021, 0.0, 81.0, 42.0, nan,
   10/30/2021, 0.0, 87.0, 46.0, nan,
   10/31/2021, 0.0, 83.0, 44.0, nan,
   11/01/2021, 0.0, 81.0, 42.0, nan,
   11/02/2021, 0.0, 82.0, 41.0, nan,
   11/03/2021, 0.0, 85.0, 40.0, nan,
   11/04/2021, 0.0, 80.0, 40.0, nan,
   11/05/2021, 0.0, 85.0, 43.0, nan,
   11/06/2021, 0.0, 86.0, 43.0, nan,
   11/07/2021, 0.0, 86.0, 43.0, nan,
   11/08/2021, 0.0, 85.0, 45.0, nan,
   11/09/2021, 0.0, 80.0, 39.0, nan,
   11/10/2021, 0.0, 83.0, 37.0, nan,
   11/11/2021, 0.0, 75.0, 37.0, nan,
   11/12/2021, 0.0, 79.0, 38.0, nan,
   11/13/2021, 0.0, nan, nan, nan,
   11/14/2021, 0.0, 84.0, 38.0, nan,
   11/15/2021, 0.0, 83.0, 37.0, nan,
   11/16/2021, 0.0, 84.0, 39.0, nan,
   11/17/2021, 0.0, 82.0, 38.0, nan,
   11/18/2021, 0.0, 73.0, 36.0, nan,
   11/19/2021, 0.0, 79.0, 39.0, nan,
   11/20/2021, 0.0, 81.0, 40.0, nan,
   11/21/2021, 0.0, 78.0, 42.0, nan,
   11/22/2021, 0.0, 74.0, 48.0, nan,
   11/23/2021, 0.0, 78.0, 51.0, nan,
   11/24/2021, 0.0, 72.0, 44.0, nan,
   11/25/2021, 0.0, nan, nan, nan,
   11/26/2021, 0.0, 71.0, 47.0, nan,
   11/27/2021, 0.0, 69.0, 36.0, nan,
   11/28/2021, 0.0, 70.0, 35.0, nan,
   11/29/2021, 0.0, 78.0, 38.0, nan,
   11/30/2021, 0.0, 77.0, 38.0, nan,
   12/01/2021, 0.0, 77.0, 39.0, nan,
   12/02/2021, 0.0, 78.0, 45.0, nan,
   12/03/2021, 0.0, 79.0, 39.0, nan,
   12/04/2021, 0.0, 76.0, 39.0, nan,
   12/05/2021, 0.0, 71.0, 32.0, nan,
   12/06/2021, 0.0, 71.0, 32.0, nan,
   12/07/2021, 0.0, 77.0, 34.0, nan,
   12/08/2021, 0.0, 72.0, 32.0, nan,
   12/09/2021, 0.0, 70.0, 32.0, nan,
   12/10/2021, 0.28, 67.0, 47.0, nan,
   12/11/2021, 0.0, 59.0, 31.0, nan,
   12/12/2021, 0.0, 62.0, 31.0, nan,
   12/13/2021, 0.0, nan, 35.0, nan,
   12/14/2021, 0.0, 74.0, 40.0, nan,
   12/15/2021, 0.0, 69.0, 39.0, nan,
   12/16/2021, 0.0, 50.0, 32.0, nan,
   12/17/2021, 0.0, 68.0, 27.0, nan,
   12/18/2021, 0.0, 62.0, 23.0, nan,
   12/19/2021, 0.0, 59.0, 25.0, nan,
   12/20/2021, 0.0, 67.0, 29.0, nan,
   12/21/2021, 0.0, 68.0, 34.0, nan,
   12/22/2021, 0.0, 70.0, 37.0, nan,
   12/23/2021, 0.0, 77.0, 38.0, nan,
   12/24/2021, 0.0, 74.0, 51.0, nan,
   12/25/2021, 0.0, nan, nan, nan,
   12/26/2021, 0.11, 64.0, 52.0, nan,
   12/27/2021, 0.0, 63.0, 30.0, nan,
   12/28/2021, 0.0, 59.0, 25.0, nan,
   12/29/2021, 0.0, 59.0, 28.0, nan,
   12/30/2021, 0.0, 59.0, 29.0, nan,
   12/31/2021, 0.0, 54.0, 35.0, nan,
   01/01/2022, 0.6, 63.0, 43.0, 0.0,
   01/02/2022, 0.0, 53.0, 23.0, 0.0,
   01/03/2022, 0.0, 63.0, 27.0, 0.0,
   01/04/2022, 0.0, 71.0, 28.0, 0.0,
   01/05/2022, 0.0, 70.0, 28.0, 0.0,
   01/06/2022, 0.0, 67.0, 29.0, 0.0,
   01/07/2022, 0.0, 73.0, 34.0, 0.0,
   01/08/2022, 0.0, nan, nan, 0.0,
   01/09/2022, 0.0, 74.0, 33.0, 0.0,
   01/10/2022, 0.0, 69.0, 36.0, 0.0,
   01/11/2022, 0.0, 67.0, 46.0, 0.0,
   01/12/2022, 0.0, 63.0, 35.0, 0.0,
   01/13/2022, 0.0, 71.0, 32.0, 0.0,
   01/14/2022, 0.0, 74.0, 35.0, 0.0,
   01/15/2022, 0.0, 70.0, 30.0, 0.0,
   01/16/2022, 0.0, 68.0, 35.0, 0.0,
   01/17/2022, 0.0, 75.0, 38.0, 0.0,
   01/18/2022, 0.0, 71.0, 42.0, 0.0,
   01/19/2022, 0.02, 66.0, 35.0, 0.0,
   01/20/2022, 0.0, 63.0, 30.0, 0.0,
   01/21/2022, 0.0, 64.0, 30.0, 0.0,
   01/22/2022, 0.0, 69.0, 31.0, 0.0,
   01/23/2022, 0.0, 62.0, 32.0, 0.0,
   01/24/2022, 0.0, 61.0, 29.0, 0.0,
   01/25/2022, 0.0, 66.0, 29.0, 0.0,
   01/26/2022, 0.0, 68.0, 28.0, 0.0,
   01/27/2022, 0.0, 66.0, 23.0, 0.0,
   01/28/2022, 0.0, 64.0, 23.0, 0.0,
   01/29/2022, 0.0, 64.0, 39.0, 0.0,
   01/30/2022, 0.0, 72.0, 35.0, 0.0,
   01/31/2022, 0.0, 69.0, 33.0, 0.0,
   02/01/2022, 0.0, nan, nan, 0.0,
   02/02/2022, 0.0, nan, nan, 0.0,
   02/03/2022, 0.0, 63.0, 15.0, 0.0,
   02/04/2022, 0.0, 63.0, 25.0, 0.0,
   02/05/2022, 0.0, 63.0, 15.0, 0.0,
   02/06/2022, 0.0, 67.0, 36.0, 0.0,
   02/07/2022, 0.0, 67.0, 31.0, 0.0,
   02/08/2022, 0.0, 65.0, 34.0, 0.0,
   02/09/2022, 0.0, 69.0, 29.0, 0.0,
   02/10/2022, 0.0, 72.0, 30.0, 0.0,
   02/11/2022, 0.0, 75.0, 31.0, 0.0,
   02/12/2022, 0.0, 76.0, 30.0, 0.0,
   02/13/2022, 0.0, 77.0, 33.0, 0.0,
   02/14/2022, 0.0, 79.0, 36.0, 0.0,
   02/15/2022, 0.0, 81.0, 34.0, 0.0,
   02/16/2022, 0.0, 72.0, 39.0, 0.0,
   02/17/2022, 0.0, 72.0, 27.0, 0.0,
   02/18/2022, 0.0, 72.0, 22.0, 0.0,
   02/19/2022, 0.0, 68.0, 23.0, 0.0,
   02/20/2022, 0.0, 76.0, 31.0, 0.0,
   02/21/2022, 0.0, 73.0, 35.0, 0.0,
   02/22/2022, 0.0, 60.0, 39.0, 0.0,
   02/23/2022, 0.0, 64.0, 43.0, 0.0,
   02/24/2022, 0.2, 61.0, 29.0, 0.0,
   02/25/2022, 0.0, 61.0, 26.0, 0.0,
   02/26/2022, 0.0, 68.0, 25.0, 0.0,
   02/27/2022, 0.0, 66.0, 25.0, 0.0,
   02/28/2022, 0.0, 74.0, 34.0, 0.0,
   03/01/2022, 0.0, 78.0, 34.0, nan,
   03/02/2022, 0.0, 80.0, 36.0, nan,
   03/03/2022, 0.0, 82.0, 38.0, nan,
   03/04/2022, 0.0, 82.0, 50.0, nan,
   03/05/2022, 0.0, 82.0, 31.0, nan,
   03/06/2022, 0.0, 69.0, 34.0, nan,
   03/07/2022, 0.0, 61.0, 24.0, nan,
   03/08/2022, 0.0, 64.0, 25.0, nan,
   03/09/2022, 0.0, 61.0, 26.0, nan,
   03/10/2022, 0.0, 69.0, 28.0, nan,
   03/11/2022, 0.0, 89.0, 27.0, nan,
   03/12/2022, 0.0, 62.0, 27.0, nan,
   03/13/2022, 0.0, 76.0, 31.0, nan,
   03/14/2022, 0.0, 76.0, 34.0, nan,
   03/15/2022, 0.0, 76.0, 36.0, nan,
   03/16/2022, 0.0, 84.0, 39.0, nan,
   03/17/2022, 0.0, 82.0, 38.0, nan,
   03/18/2022, 0.0, 73.0, 34.0, nan,
   03/19/2022, 0.0, 77.0, 34.0, nan,
   03/20/2022, 0.0, 82.0, 40.0, nan,
   03/21/2022, 0.2, 71.0, 41.0, nan,
   03/22/2022, 0.0, 65.0, 32.0, nan,
   03/23/2022, 0.0, 70.0, 27.0, nan,
   03/24/2022, 0.0, 71.0, 31.0, nan,
