"","MonitoringLocationIdentifier","OrganizationIdentifier.x","OrganizationFormalName.x","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ProjectName","ActivityConductingOrganizationText","MonitoringLocationName.x","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","DataQuality.PrecisionValue","DataQuality.BiasValue","DataQuality.ConfidenceIntervalValue","DataQuality.UpperConfidenceLimitValue","DataQuality.LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","BinaryObjectFileName","BinaryObjectFileTypeCode","ResultFileUrl","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LabSamplePreparationUrl","LastUpdated","ProviderName.x","DateAsDate","OrganizationIdentifier.y","OrganizationFormalName.y","MonitoringLocationName.y","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure_MeasureValue","DrainageAreaMeasure_MeasureUnitCode","ContributingDrainageAreaMeasure_MeasureValue","ContributingDrainageAreaMeasure_MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure_MeasureValue","HorizontalAccuracyMeasure_MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure_MeasureValue","VerticalMeasure_MeasureUnitCode","VerticalAccuracyMeasure_MeasureValue","VerticalAccuracyMeasure_MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure_MeasureValue","WellDepthMeasure_MeasureUnitCode","WellHoleDepthMeasure_MeasureValue","WellHoleDepthMeasure_MeasureUnitCode","ProviderName.y"
"19","AZDEQ_SW-143","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26274.CHEM","Sample-Routine","Water","Surface Water","12/29/2019","8:35:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100243","FriendsSantaCruz Conditions and collection best guess, entered by JL. stormflow--- SAMPLE TAKEN: Yes; Storm Flow",NA,"","",31.6130556,-111.0413889,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446523","","","Escherichia coli","Total",1810,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"| QA FLAGS: EQ-EXC. Chronic Stringent Standard= 575 Designated Use: PBC.  Rejected data due to field blank contamination.",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"53:41.0","STORET","2019-12-29","AZDEQ_SW","AZDEQ_SW","100243","River/Stream","Station Description: SANTA CRUZ RIVER AT TUBAC BRIDGE Station Name: SANTA CRUZ RIVER - AT TUBAC BRIDGE",15050301,NA,"",NA,NA,31.6130556,-111.0413889,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"20","AZDEQ_SW-143","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB37081.CHEM","Sample-Routine","Water","Surface Water","4/25/2022","7:20:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9839","2021 Friends of the Santa Cruz River","VOLUNTEER GROUPS","100243","FriendsSantaCruz No report made. baseflow
CJ: Incubator too warm, no pictures--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.6130556,-111.0413889,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-941887487","","","Escherichia coli","Total",133.3,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CJ: Incubator too warm | QA FLAGS: A5.",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"14:39.0","STORET","2022-04-25","AZDEQ_SW","AZDEQ_SW","100243","River/Stream","Station Description: SANTA CRUZ RIVER AT TUBAC BRIDGE Station Name: SANTA CRUZ RIVER - AT TUBAC BRIDGE",15050301,NA,"",NA,NA,31.6130556,-111.0413889,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21","AZDEQ_SW-143","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26304.CHEM","Quality Control Sample-Field Replicate","Water","Surface Water","5/27/2019","7:15:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100243","FriendsSantaCruz Check E.coli values. entered by JL. Collection type and conditions best guess. baseflow--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.6130556,-111.0413889,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446585","Present Below Quantification Limit","","Escherichia coli","Total",NA,"",NA,"Final",NA,"Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB26304.CHEM/results/868446585/resdetectqntlmts","Laboratory Reporting Level",1,"MPN/100ml",NA,"53:42.0","STORET","2019-05-27","AZDEQ_SW","AZDEQ_SW","100243","River/Stream","Station Description: SANTA CRUZ RIVER AT TUBAC BRIDGE Station Name: SANTA CRUZ RIVER - AT TUBAC BRIDGE",15050301,NA,"",NA,NA,31.6130556,-111.0413889,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"22","AZDEQ_SW-143","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26289.CHEM","Sample-Routine","Water","Surface Water","5/27/2019","7:15:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100243","FriendsSantaCruz Check E.coli values. entered by JL. Collection type and conditions best guess. baseflow--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.6130556,-111.0413889,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446615","","","Escherichia coli","Total",58.1,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"53:42.0","STORET","2019-05-27","AZDEQ_SW","AZDEQ_SW","100243","River/Stream","Station Description: SANTA CRUZ RIVER AT TUBAC BRIDGE Station Name: SANTA CRUZ RIVER - AT TUBAC BRIDGE",15050301,NA,"",NA,NA,31.6130556,-111.0413889,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"23","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26292.CHEM","Sample-Routine","Water","Surface Water","12/29/2019","8:55:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100247","FriendsSantaCruz Conditions and collection best guess, entered by JL. stormflow--- SAMPLE TAKEN: Yes; Storm Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446692","","","Escherichia coli","Total",1710,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"| QA FLAGS: EQ-EXC. Chronic Stringent Standard= 575 Designated Use: PBC.  Rejected data due to field blank contamination.",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"53:42.0","STORET","2019-12-29","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"24","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB22339.CHEM","Sample-Routine","Water","Surface Water","11/30/2016","10:20:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9780","2020 - IBWC Data","INTERNATIONAL BOUNDARY AND WATER COMMISSION","100247","--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-854995669","","None","Escherichia coli","Total",35.5,"cfu/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","LEGEND TECHNICAL SERVICES","","","","",NA,"",NA,"08:38.0","STORET","2016-11-30","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"25","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB22345.CHEM","Sample-Routine","Water","Surface Water","8/17/2016","10:20:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9780","2020 - IBWC Data","INTERNATIONAL BOUNDARY AND WATER COMMISSION","100247","--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-854995751","","None","Escherichia coli","Total",648.8,"cfu/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"| QA FLAGS: EQ-EXC. Chronic Stringent Standard= 575 Designated Use: PBC.",NA,NA,"",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","LEGEND TECHNICAL SERVICES","","","","",NA,"",NA,"08:39.0","STORET","2016-08-17","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"26","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26301.CHEM","Sample-Routine","Water","Surface Water","3/25/2019","8:25:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100247","FriendsSantaCruz collection type and condition best guess, entered by JL baseflow--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446752","","","Escherichia coli","Total",50.4,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"53:43.0","STORET","2019-03-25","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"27","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26295.CHEM","Sample-Routine","Water","Surface Water","5/27/2019","7:45:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100247","FriendsSantaCruz Conditions and collection type best guess, entered by JL. baseflow--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446722","","","Escherichia coli","Total",238.2,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"| QA FLAGS: EQ-EXC. Rejected data due to field blank contamination.",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"53:43.0","STORET","2019-05-27","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"28","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-SW-95699.CHEM","Sample-Routine","Water","Surface Water","10/27/2009","8:20:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","9173","2009-ADEQ General Surface Water Sampling","FRIENDS OF THE SANTA CRUZ RIVER","100247","#NAME?",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-862839154","","None","Escherichia coli","Total",120,"cfu/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,"SM 9223B","AZDEQ_SW","SM 9223B",NA,"","OTHER OUTSIDE CONSULTANTS (FIELD)","","","https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-95699.CHEM/results/862839154/resdetectqntlmts","Laboratory Reporting Level",1,"None",NA,"49:42.0","STORET","2009-10-27","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"29","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB00012.CHEM","Sample-Routine","Water","Surface Water","4/12/2017","9:00:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","2208","2017-AMBIENT MONITORING","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","100247","SCR at baseflow, sedimentation has occurred in channel. Scouring has occurred since last visit. Lower banks have watercress, speedwell. Upper/floodplain covered in monkey flower. Lots of trash in reach, small plastics in channel. Large tire at bottom, metal axel at top of reach. Cow pies in stream channel, tire tracks as well. Large cottonwoods are predominant along with seep willows, 3 size classes each. Dragonfly and Damselfly nymphs. Lots of sand when trying to collect bug sample. Tried to get cladophora attached to rocks into algae sample. Used turkey baster to collect chl-a sample from composite bottle. Highly embedded C channel, stable.--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-854428973","","None","Escherichia coli","Total",71.4,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","4/12/2017","","","",NA,"",NA,"41:53.0","STORET","2017-04-12","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"30","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-SW-108177.CHEM","Sample-Routine","Water","Surface Water","1/25/2017","9:30:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","2208","2017-AMBIENT MONITORING","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","100247","INCREASED FLOW, BUT STILL BASEFLOW. FROST AND THIN ICE ON SAND DEPOSITS WITHIN BF. WATER TURBID, INDICATOR OF HIGH FLOW DUE TO SNOWMELT FROM MX? LOTS OF TRASH IN CHANNEL- STUCH AT DEBRIS JAMP IN REACH AND ALONG BANKS (SEE PIC). INCLUDES SHOES, PLASTIC, STYROFOAM, ETC. SPLIT SENT TO ACCUTEST: CHEM SUITE AND SSC.. Approved status: CATHERINE GULLO 09-MAR-17 12:00:00--- SAMPLE TAKEN: Migrated",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-854423145","","None","Escherichia coli","Total",816.4,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"| QA FLAGS: EQ-EXC.",NA,NA,"",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD)","","","","",NA,"",NA,"41:04.0","STORET","2017-01-25","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"31","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-SW-102734.CHEM","Sample-Routine","Water","Surface Water","4/7/2015","9:30:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","2168","2015-AMBIENT MONITORING","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","100247","THE SCR WAS AT BASEFLOW. THE CHANNEL LOOKED THE SAME AS PAST YEARS EXCEPT SOME RIPARIAN TREES W/ DEAD BRANCHES. BANKS STABLE. ENLARGED SIDE BARS. SUBSTRATE SAND AND FINE GRAVEL. LOTS OF FILAMENTOUS ALGAE ON BOTTOM AND MACROPHYTES ALONG EDGES. BUGS NOT VERY DIVERSE; DAMSEL & DRAGONFLIES, MAYFLIES, MIDGES. SAMPLED UPSTREAM OF ROAD CROSSING. SEND RESULTS TO ADJACENT LANDOWNER; JOHN FINLEY. Approved status: PATTI SPINDLER 29-MAY-15 12:00:00--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-862771517","","None","Escherichia coli","Total",13.2,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD)","","","","",NA,"",NA,"29:12.0","STORET","2015-04-07","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"32","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-SW-106695.CHEM","Sample-Routine","Water","Surface Water","6/10/2015","9:10:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9587","2015-PER","INTERNATIONAL BOUNDARY AND WATER COMMISSION","100247","CHLORINE, TOTAL RESIDUAL NOT MEASURED.--- SAMPLE TAKEN: Migrated",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-864203184","Present Above Quantification Limit","None","Escherichia coli","Total",NA,"",NA,"Final",NA,"Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,"SM 9223B","AZDEQ_SW","SM 9223B",NA,"","LEGEND TECHNICAL SERVICES","","","https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-106695.CHEM/results/864203184/resdetectqntlmts","Laboratory Reporting Level",2419.6,"None",NA,"30:36.0","STORET","2015-06-10","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"33","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB26277.CHEM","Sample-Routine","Water","Surface Water","6/24/2019","7:55:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9800","2019-Friends of Santa Cruz","VOLUNTEER GROUPS","100247","FriendsSantaCruz Conditions and collection best guess, entered by JL. baseflow--- SAMPLE TAKEN: Yes; Normal Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-868446508","","","Escherichia coli","Total",161.6,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"53:41.0","STORET","2019-06-24","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"34","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-AB33668.CHEM","Sample-Routine","Water","Surface Water","9/27/2021","8:45:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9839","2021 Friends of the Santa Cruz River","VOLUNTEER GROUPS","100247","FriendsSantaCruz traffic crossing while we were there, definite widening of channel from recent flooding stormflow--- SAMPLE TAKEN: Yes; Storm Flow",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-921566659","","None","Escherichia coli","Total",1732.9,"MPN/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"| QA FLAGS: EQ-EXC. Chronic Stringent Standard= 575 Designated Use: PBC.",NA,0,"ft",NA,NA,NA,NA,NA,NA,"COLILERT","AZDEQ_SW","COLILERT",NA,"","","","","","",NA,"",NA,"58:28.0","STORET","2021-09-27","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"35","AZDEQ_SW-146","AZDEQ_SW","AZDEQ_SW","AZDEQ_SW-SW-106694.CHEM","Sample-Routine","Water","Surface Water","12/10/2015","9:45:00","MST",NA,NA,NA,NA,0,"m","",NA,"",NA,"","9587","2015-PER","INTERNATIONAL BOUNDARY AND WATER COMMISSION","100247","#NAME?",NA,"","",31.5611111,-111.0461111,"Unknown","AZDEQ_SW","Unknown",NA,"Miscellaneous (Other)","STORET-864203175","","None","Escherichia coli","Total",115.3,"cfu/100ml",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,"SM 9223B","AZDEQ_SW","SM 9223B",NA,"","LEGEND TECHNICAL SERVICES","","","https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-106694.CHEM/results/864203175/resdetectqntlmts","Laboratory Reporting Level",1,"None",NA,"30:35.0","STORET","2015-12-10","AZDEQ_SW","AZDEQ_SW","100247","River/Stream","Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE",15050301,NA,"",NA,NA,31.5611111,-111.0461111,NA,NA,"","Unknown","UNKWN",NA,"",NA,"","","","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
